date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:26	258/258	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:26%20GMT	https://centerforiranianmusic.org/concepts/barbat	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/barbat	(from https://centerforiranianmusic.org/concepts/)
10:15:26	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:26%20GMT	https://centerforiranianmusic.org/concepts/gheychak	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/gheychak	(from https://centerforiranianmusic.org/concepts/)
10:15:27	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:27%20GMT	https://centerforiranianmusic.org/concepts/dotar	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/dotar	(from https://centerforiranianmusic.org/concepts/)
10:15:27	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=61	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index094d.html	(from https://centerforiranianmusic.org/generalhistory/)
10:15:27	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:27%20GMT	https://centerforiranianmusic.org/concepts/tanboor	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/tanboor	(from https://centerforiranianmusic.org/concepts/)
10:15:27	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:27%20GMT	https://centerforiranianmusic.org/concepts/rebab	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/rebab	(from https://centerforiranianmusic.org/concepts/)
10:15:27	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:27%20GMT	https://centerforiranianmusic.org/concepts/sorna	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/sorna	(from https://centerforiranianmusic.org/concepts/)
10:15:28	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:27%20GMT	https://centerforiranianmusic.org/concepts/karna_and_naghareh	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/karna_and_naghareh	(from https://centerforiranianmusic.org/concepts/)
10:15:28	13054/13054	---M--	200	added ('OK')	text/html	etag:%2232fe-606ad7c9af64d%22	https://centerforiranianmusic.org/generalhistory/attachment/iranmap/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/generalhistory/attachment/iranmap/index.html	(from https://centerforiranianmusic.org/generalhistory/)
10:15:28	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:28%20GMT	https://centerforiranianmusic.org/concepts/balaban	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/balaban	(from https://centerforiranianmusic.org/concepts/)
10:15:28	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:28%20GMT	https://centerforiranianmusic.org/concepts/damam	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/damam	(from https://centerforiranianmusic.org/concepts/)
10:15:29	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:28%20GMT	https://centerforiranianmusic.org/concepts/dohol	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/dohol	(from https://centerforiranianmusic.org/concepts/)
10:15:29	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:29%20GMT	https://centerforiranianmusic.org/concepts/naghareh	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/naghareh	(from https://centerforiranianmusic.org/concepts/)
10:15:29	935/935	---M--	200	added ('OK')	text/html	etag:%223a7-606ad881474c6%22	https://centerforiranianmusic.org/musicalhistory/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/musicalhistory/feed/index.html	(from https://centerforiranianmusic.org/musicalhistory/)
10:15:29	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=64	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index8cd4.html	(from https://centerforiranianmusic.org/musicalhistory/)
10:15:29	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:29%20GMT	https://centerforiranianmusic.org/performances/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/performances/feed	(from https://centerforiranianmusic.org/performances/)
10:15:30	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:29%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/performances/)
10:15:30	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=66	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index4f61.html	(from https://centerforiranianmusic.org/concepts/)
10:15:30	12477/12477	---M--	200	added ('OK')	text/html	etag:%2230bd-606ad7c9b2915%22	https://centerforiranianmusic.org/concepts/tar/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/tar/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:30	939/939	---M--	200	added ('OK')	text/html	etag:%223ab-606ad5afec745%22	https://centerforiranianmusic.org/concepts/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/feed/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:30	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:30%20GMT	https://centerforiranianmusic.org/faq/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/faq/feed.82.delayed	(from https://centerforiranianmusic.org/FAQ/)
10:15:30	12500/12500	---M--	200	added ('OK')	text/html	etag:%2230d4-606ad7c9b3c9d%22	https://centerforiranianmusic.org/concepts/setar/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/setar/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:30	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:30%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/FAQ/)
10:15:31	12515/12515	---M--	200	added ('OK')	text/html	etag:%2230e3-606ad7c9b09d5%22	https://centerforiranianmusic.org/concepts/santoor/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/santoor/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:31	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:31%20GMT	https://centerforiranianmusic.org/persiantranslation/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/persiantranslation/feed	(from https://centerforiranianmusic.org/persiantranslation/)
10:15:31	12529/12529	---M--	200	added ('OK')	text/html	etag:%2230f1-606ad7c9b5025%22	https://centerforiranianmusic.org/concepts/kamanche/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/kamanche/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:31	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:31%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/persiantranslation/)
10:15:32	101286/101286	---M--	200	added ('OK')	application/pdf	etag:%2218ba6-606ad5a8fe85e%22	https://centerforiranianmusic.org/wp-content/uploads/2014/04/Center_for_Iranian_Music_Persian-Translation.pdf	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2014/04/Center_for_Iranian_Music_Persian-Translation.pdf	(from https://centerforiranianmusic.org/persiantranslation/)
10:15:32	12479/12479	---M--	200	added ('OK')	text/html	etag:%2230bf-606ad7c9b4085%22	https://centerforiranianmusic.org/concepts/ney/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/ney/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:32	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:32%20GMT	https://centerforiranianmusic.org/donate/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/donate/feed	(from https://centerforiranianmusic.org/donate/)
10:15:32	12506/12506	---M--	200	added ('OK')	text/html	etag:%2230da-606ad7c9afe1d%22	https://centerforiranianmusic.org/concepts/tonbak/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/tonbak/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:32	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:32%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/donate/)
10:15:33	12479/12479	---M--	200	added ('OK')	text/html	etag:%2230bf-606ad7c9b446d%22	https://centerforiranianmusic.org/concepts/daf/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/daf/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:33	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:33%20GMT	https://centerforiranianmusic.org/contact/feed	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/contact/feed	(from https://centerforiranianmusic.org/contact/)
10:15:33	12506/12506	---M--	200	added ('OK')	text/html	etag:%2230da-606ad7c9b4c3d%22	https://centerforiranianmusic.org/concepts/barbat/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/barbat/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:33	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:33%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/contact/)
10:15:34	3985/3985	---M--	200	added ('OK')	image/jpeg	etag:%22f91-606ad5a8e792e%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/07d545d2542f221c791329f2854d4ddf66435807.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/07d545d2542f221c791329f2854d4ddf66435807.jpg	(from https://centerforiranianmusic.org/contact/)
10:15:34	12497/12497	---M--	200	added ('OK')	text/html	etag:%2230d1-606ad7c9b158d%22	https://centerforiranianmusic.org/concepts/dotar/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/dotar/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:34	12524/12524	---M--	200	added ('OK')	text/html	etag:%2230ec-606ad7c9b2145%22	https://centerforiranianmusic.org/concepts/gheychak/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/gheychak/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:34	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:34%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/events/rohab-enemble-concert-with-vocalist-sepideh-raissadat/)
10:15:34	12515/12515	---M--	200	added ('OK')	text/html	etag:%2230e3-606ad7c9b34cd%22	https://centerforiranianmusic.org/concepts/tanboor/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/tanboor/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:34	12503/12503	---M--	200	added ('OK')	text/html	etag:%2230d7-606ad7c9afa35%22	https://centerforiranianmusic.org/concepts/rebab/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/rebab/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:34	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:34%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/uncategorized/heart-strums-concert-online-ticketing-%d9%81%d8%b1%d9%88%d8%b4-%d8%a7%d9%86%d9%84%d8%a7%db%8c%d9%86-%d8%a8%d9%84%db%8c%d8%b7-%da%a9%d9%86%d8%b3%d8%b1%d8%aa-%d8%b2%d8%ae%d9%85%d9%87-%d8%af%d9%84/)
10:15:35	12502/12502	---M--	200	added ('OK')	text/html	etag:%2230d6-606ad7c9b1d5d%22	https://centerforiranianmusic.org/concepts/sorna/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/sorna/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:35	12634/12634	---M--	200	added ('OK')	text/html	etag:%22315a-606ad7c9b252d%22	https://centerforiranianmusic.org/concepts/karna_and_naghareh/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/karna_and_naghareh/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:35	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:35%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/events/zakhmeh-del-concert/)
10:15:36	12530/12530	---M--	200	added ('OK')	text/html	etag:%2230f2-606ad7c9b1975%22	https://centerforiranianmusic.org/concepts/balaban/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/balaban/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:36	12502/12502	---M--	200	added ('OK')	text/html	etag:%2230d6-606ad7c9b30e5%22	https://centerforiranianmusic.org/concepts/damam/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/damam/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:36	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:36%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/uncategorized/santur-class/)
10:15:37	12497/12497	---M--	200	added ('OK')	text/html	etag:%2230d1-606ad7c9b4855%22	https://centerforiranianmusic.org/concepts/dohol/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/dohol/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:37	12529/12529	---M--	200	added ('OK')	text/html	etag:%2230f1-606ad7c9b2cfd%22	https://centerforiranianmusic.org/concepts/naghareh/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/concepts/naghareh/index.html	(from https://centerforiranianmusic.org/concepts/)
10:15:37	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=335	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index5294.html	(from https://centerforiranianmusic.org/FAQ/)
10:15:37	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=121	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexe856.html	(from https://centerforiranianmusic.org/performances/)
10:15:38	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=414	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index24eb.html	(from https://centerforiranianmusic.org/persiantranslation/)
10:15:42	945/945	---M--	200	added ('OK')	text/html	etag:%223b1-606ad881474c6%22	https://centerforiranianmusic.org/performances/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/performances/feed/index.html	(from https://centerforiranianmusic.org/performances/)
10:15:42	964/964	---M--	200	added ('OK')	text/html	etag:%223c4-606ad881474c6%22	https://centerforiranianmusic.org/faq/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/faq/feed/index.html	(from https://centerforiranianmusic.org/FAQ/)
10:15:42	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=37	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index4837.html	(from https://centerforiranianmusic.org/donate/)
10:15:43	944/944	---M--	200	added ('OK')	text/html	etag:%223b0-606ad881478ae%22	https://centerforiranianmusic.org/persiantranslation/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/persiantranslation/feed/index.html	(from https://centerforiranianmusic.org/persiantranslation/)
10:15:43	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=40	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index3ba0.html	(from https://centerforiranianmusic.org/contact/)
10:15:43	918/918	---M--	200	added ('OK')	text/html	etag:%22396-606ad881474c6%22	https://centerforiranianmusic.org/donate/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/donate/feed/index.html	(from https://centerforiranianmusic.org/donate/)
10:15:43	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=545	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index3a3f.html	(from https://centerforiranianmusic.org/events/rohab-enemble-concert-with-vocalist-sepideh-raissadat/)
10:15:43	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=541	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index4126.html	(from https://centerforiranianmusic.org/uncategorized/heart-strums-concert-online-ticketing-%d9%81%d8%b1%d9%88%d8%b4-%d8%a7%d9%86%d9%84%d8%a7%db%8c%d9%86-%d8%a8%d9%84%db%8c%d8%b7-%da%a9%d9%86%d8%b3%d8%b1%d8%aa-%d8%b2%d8%ae%d9%85%d9%87-%d8%af%d9%84/)
10:15:43	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=537	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexfbc0.html	(from https://centerforiranianmusic.org/events/zakhmeh-del-concert/)
10:15:43	920/920	---M--	200	added ('OK')	text/html	etag:%22398-606ad881474c6%22	https://centerforiranianmusic.org/contact/feed/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/contact/feed/index.html	(from https://centerforiranianmusic.org/contact/)
10:15:43	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:43%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/events/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran-2/)
10:15:44	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=532	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index0745.html	(from https://centerforiranianmusic.org/events/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran-2/)
10:15:44	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=534	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index6ca3.html	(from https://centerforiranianmusic.org/uncategorized/santur-class/)
10:15:44	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:44%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/events/special-thanks-to-the-segah-festival-donors/)
10:15:44	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=524	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index7dad.html	(from https://centerforiranianmusic.org/events/special-thanks-to-the-segah-festival-donors/)
10:15:44	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:44%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/events/the-segah-festival-of-persian-and-turkish-music/)
10:15:45	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=508	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexa5f2.html	(from https://centerforiranianmusic.org/events/the-segah-festival-of-persian-and-turkish-music/)
10:15:45	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:45%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran/)
10:15:45	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=506	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index8ce5.html	(from https://centerforiranianmusic.org/uncategorized/music-from-an-ancient-land-traditional-folk-and-contemporary-music-of-iran/)
10:15:45	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:45%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2/)
10:15:46	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=499	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/indexa862.html	(from https://centerforiranianmusic.org/uncategorized/happy-norooz-%d9%86%d9%88%d8%b1%d9%88%d8%b2%d8%aa%d8%a7%d9%86-%d9%be%db%8c%d8%b1%d9%88%d8%b2/)
10:15:46	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:46%20GMT	https://centerforiranianmusic.org/uncategorized/482	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/482	(from https://centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/)
10:15:46	15106/15106	---M--	200	added ('OK')	text/html	etag:%223b02-606ad7c99e0f5%22	https://centerforiranianmusic.org/uncategorized/482/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/uncategorized/482/index.html	(from https://centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/)
10:15:46	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:46%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/)
10:15:47	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=491	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index87e8.html	(from https://centerforiranianmusic.org/uncategorized/concert-announcement-12-13th-february-2015/)
10:15:47	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:47%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/?p=31)
10:15:47	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:47%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/faq/)
10:15:47	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:47%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/bijanelyaderani/)
10:15:48	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=182	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index7b17.html	(from https://centerforiranianmusic.org/people/bijanelyaderani/)
10:15:48	49584/49584	---M--	200	added ('OK')	image/png	etag:%22c1b0-606ad5a8e80fe%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Bijan-Elyaderani-4-web-150x150.png	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Bijan-Elyaderani-4-web-150x150.png	(from https://centerforiranianmusic.org/people/bijanelyaderani/)
10:15:48	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:48%20GMT	https://centerforiranianmusic.org/events/cfim-opening-concert	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/cfim-opening-concert	(from https://centerforiranianmusic.org/people/rezavali/)
10:15:48	13686/13686	---M--	200	added ('OK')	text/html	etag:%223576-606ad7c9a794d%22	https://centerforiranianmusic.org/events/cfim-opening-concert/	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/events/cfim-opening-concert/index.html	(from https://centerforiranianmusic.org/people/rezavali/)
10:15:49	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Aug%202024%2014:15:49%20GMT	https://centerforiranianmusic.org/about	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/about	(from https://centerforiranianmusic.org/people/rezavali/)
10:15:49	17353/17353	---M--	200	added ('OK')	text/html	etag:%2243c9-606ad7c9a429d%22	https://centerforiranianmusic.org/?p=19	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/index5831.html	(from https://centerforiranianmusic.org/people/rezavali/)
10:15:49	6027/6027	---M--	200	added ('OK')	image/jpeg	etag:%22178b-606ad5a8f53ee%22	https://centerforiranianmusic.org/wp-content/uploads/2013/01/Reza-Vali--150x150.jpg	C:/Users/studio/Downloads/centerforiranianmusic/centerforiranianmusic.org/wp-content/uploads/2013/01/Reza-Vali--150x150.jpg	(from https://centerforiranianmusic.org/people/rezavali/)
